county_code,taxrate,tax_st_diff_top20
24017,0.0224225,1
24019,0.0202998,1
24021,0.0229699,1
24023,0.0259757,1
24025,0.0199181,1
24027,0.0261536,1
24029,0.0212484,1
24031,0.026653,1
24033,0.026859,1
24035,0.0188226,1
24037,0.0196818,1
24039,0.0178022,1
24041,0.0158889,1
24043,0.0201762,1
24045,0.022601,1
24047,0.0470812,1
24510,0.03101,1
25001,0.0331133,0
25003,0.0204481,0
25005,0.0179725,0
25007,0.0539657,0
25009,0.0202379,0
25011,0.0220363,0
25013,0.0178048,0
25015,0.0183964,0
25017,0.0229437,0
25019,0.0698266,0
25021,0.02101,0
25023,0.0226321,0
25025,0.0314541,0
25027,0.0175186,0
26001,0.0259825,0
26003,0.0288585,0
26005,0.0213212,0
26007,0.0258621,0
26009,0.0438851,0
26011,0.0254215,0
26013,0.0237541,0
26015,0.0178758,0
26017,0.0266969,0
26019,0.0383473,0
26021,0.0246225,0
26023,0.0205527,0
26025,0.023917,0
26027,0.0187986,0
26029,0.0440692,0
26031,0.0319221,0
26033,0.0263034,0
26035,0.0307061,0
26037,0.0181045,0
26039,0.0331392,0
26041,0.0237436,0
26043,0.026138,0
26045,0.0194849,0
26047,0.037301,0
26049,0.0250519,0
26051,0.027842,0
26053,0.0218144,0
26055,0.0324459,0
26057,0.0229292,0
26059,0.0186097,0
26061,0.019824,0
26063,0.0326834,0
26065,0.0352754,0
26067,0.0213906,0
26069,0.0323965,0
26071,0.0291504,0
26073,0.0230084,0
26075,0.0210035,0
26077,0.0269746,0
26079,0.0313375,0
26081,0.0275158,0
26083,0.013108,0
26085,0.0308328,0
26087,0.0210501,0
26089,0.0277441,0
26091,0.0237244,0
26093,0.023925,0
26095,0.026201,0
26097,0.0401992,0
26099,0.0283663,0
26101,0.0317046,0
26103,0.0242915,0
26105,0.0366139,0
26107,0.0315326,0
26109,0.0215544,0
26111,0.0342611,0
26113,0.0280086,0
26115,0.0316455,0
26117,0.0271347,0
26119,0.0247064,0
26121,0.023983,0
26123,0.0262143,0
26125,0.027052,0
26127,0.0251665,0
26129,0.0284729,0
26131,0.025317,0
26133,0.0343751,0
26135,0.0292546,0
26137,0.0397613,0
26139,0.0269482,0
26141,0.0260765,0
26143,0.0402111,0
26145,0.022147,0
26147,0.0284017,0
26149,0.0221078,0
26151,0.0244241,0
26153,0.0255327,0
26155,0.0200941,0
26157,0.0238912,0
26159,0.0257024,0
26161,0.0328549,0
26163,0.0315146,0
26165,0.0232451,0
27001,0.0303831,2.5
27003,0.0216597,2.5
27005,0.018242,2.5
27007,0.0203961,2.5
27009,0.0148518,2.5
27011,0.0160804,2.5
27013,0.0258977,2.5
27015,0.0155538,2.5
27017,0.0204122,2.5
27019,0.0246716,2.5
27021,0.0366427,2.5
27023,0.0158459,2.5
27025,0.0168832,2.5
27027,0.0157785,2.5
27029,0.0251386,2.5
27031,0.0375677,2.5
27033,0.0239177,2.5
27035,0.0238293,2.5
27037,0.0201412,2.5
27039,0.0157066,2.5
27041,0.0199847,2.5
27043,0.0186499,2.5
27045,0.014212,2.5
27047,0.0176351,2.5
27049,0.0290532,2.5
27051,0.0207294,2.5
27053,0.0274361,2.5
27055,0.0115433,2.5
27057,0.0241599,2.5
27059,0.0137283,2.5
27061,0.0281977,2.5
27063,0.020886,2.5
27065,0.0166999,2.5
27067,0.017629,2.5
27069,0.033663,2.5
27071,0.017592,2.5
27073,0.0157775,2.5
27075,0.0210116,2.5
27077,0.0239482,2.5
27079,0.0159349,2.5
27081,0.0215901,2.5
27083,0.0196269,2.5
27085,0.0141566,2.5
27087,0.0198802,2.5
27089,0.0262313,2.5
27091,0.0210945,2.5
27093,0.0167677,2.5
27095,0.0230238,2.5
27097,0.0171972,2.5
27099,0.0168378,2.5
27101,0.0174589,2.5
27103,0.0132046,2.5
27105,0.0187856,2.5
27107,0.0278014,2.5
27109,0.0213932,2.5
27111,0.0176342,2.5
27113,0.0173011,2.5
27115,0.0229524,2.5
27117,0.0214941,2.5
27119,0.0204216,2.5
27121,0.0179037,2.5
27123,0.0329867,2.5
27125,0.02481,2.5
27127,0.0219034,2.5
27129,0.0193337,2.5
27131,0.0181732,2.5
27133,0.019169,2.5
27135,0.0201329,2.5
27137,0.0206993,2.5
27139,0.0193812,2.5
27141,0.0269907,2.5
27143,0.0164736,2.5
27145,0.0234721,2.5
27147,0.0168524,2.5
27149,0.0220314,2.5
27151,0.0212697,2.5
27153,0.0162013,2.5
27155,0.0218098,2.5
27157,0.0141779,2.5
27159,0.0180446,2.5
27161,0.0190729,2.5
27163,0.0193837,2.5
27165,0.021498,2.5
27167,0.0254464,2.5
27169,0.0163874,2.5
27171,0.020912,2.5
27173,0.0177267,2.5
28001,0.0162106,0
28003,0.0136105,0
28005,0.0101842,0
28007,0.0159402,0
28009,0.0109979,0
28011,0.0187995,0
28013,0.0134956,0
28015,0.0141056,0
28017,0.0119587,0
28019,0.0098506,0
28021,0.0139989,0
28023,0.014353,0
28025,0.0141561,0
28027,0.0171703,0
28029,0.015527,0
28031,0.0130111,0
28033,0.0102368,0
28035,0.0191489,0
28037,0.015164,0
28039,0.0158926,0
28041,0.0159495,0
28043,0.0147825,0
28045,0.0174123,0
28047,0.0210211,0
28049,0.0198044,0
28051,0.0166741,0
28053,0.0144046,0
28055,0.0081614,0
28057,0.0134374,0
28059,0.0252951,0
28061,0.0121172,0
28063,0.0197484,0
28065,0.0114549,0
28067,0.0134982,0
28069,0.0164526,0
28071,0.0147592,0
28073,0.0095431,0
28075,0.0148331,0
28077,0.0170204,0
28079,0.0116856,0
28081,0.0143742,0
28083,0.0175567,0
28085,0.0179091,0
28087,0.0131086,0
28089,0.0114922,0
28091,0.010613,0
28093,0.0127658,0
28095,0.0106616,0
28097,0.0160206,0
28099,0.0100968,0
28101,0.011523,0
28103,0.0116118,0
28105,0.0132189,0
28107,0.0145446,0
28109,0.015408,0
28111,0.0095043,0
28113,0.0145875,0
28115,0.0088871,0
28117,0.0120763,0
28119,0.0204463,0
28121,0.0119632,0
28123,0.0119677,0
28125,0.0218352,0
28127,0.0117117,0
28129,0.0098857,0
28131,0.044568,0
28133,0.0174362,0
28135,0.0155353,0
28137,0.0158269,0
28139,0.0103844,0
28141,0.0092321,0
28143,0.0164646,0
28145,0.0084671,0
28147,0.0109408,0
28149,0.0193372,0
28151,0.0165438,0
28153,0.012084,0
28155,0.0104529,0
28157,0.0152649,0
28159,0.008952,0
28161,0.0124028,0
28163,0.0167676,0
29001,0.0174559,0
29003,0.0091505,0
29005,0.0193753,0
29007,0.015638,0
29009,0.0133089,0
29011,0.0129842,0
29013,0.0102234,0
29015,0.0129204,0
29017,0.006269,0
29019,0.0249451,0
29021,0.0220094,0
29023,0.0135275,0
29025,0.0111593,0
29027,0.0156178,0
29029,0.0192925,0
29031,0.0181336,0
29033,0.0133763,0
29035,0.0077914,0
29037,0.0151658,0
29039,0.0090743,0
29041,0.0129759,0
29043,0.0093293,0
29045,0.0131286,0
29047,0.0204327,0
29049,0.0129653,0
29051,0.0177803,0
29053,0.0115343,0
29055,0.0082449,0
29057,0.0115613,0
29059,0.0077231,0
29061,0.0144359,0
29063,0.0118556,0
29065,0.0093494,0
29067,0.0044737,0
29069,0.0108334,0
29071,0.0149516,0
29073,0.0143449,0
29075,0.0145464,0
29077,0.0176051,0
29079,0.0138763,0
29081,0.0176027,0
29083,0.0134394,0
29085,0.0110803,0
29087,0.0141606,0
29089,0.0142632,0
29091,0.0091318,0
29093,0.0199339,0
29095,0.0346367,0
29097,0.017245,0
29099,0.0134462,0
29101,0.0140735,0
29103,0.0148411,0
29105,0.012008,0
29107,0.0100895,0
29109,0.0134299,0
29111,0.0086379,0
29113,0.0091646,0
29115,0.0156314,0
29117,0.0144214,0
29119,0.0078454,0
29121,0.0143338,0
29123,0.008286,0
29125,0.0111983,0
29127,0.0180314,0
29129,0.0181236,0
29131,0.0174914,0
29133,0.0154323,0
29135,0.0085632,0
29137,0.0148904,0
29139,0.011437,0
29141,0.0104013,0
29143,0.0161607,0
29145,0.0084545,0
29147,0.0207962,0
29149,0.008427,0
29151,0.0127506,0
29153,0.0098354,0
29155,0.0105739,0
29157,0.0128331,0
29159,0.0163721,0
29161,0.0119383,0
29163,0.0154796,0
29165,0.0137468,0
29167,0.009056,0
29169,0.0065427,0
29171,0.0133198,0
29173,0.0056345,0
29175,0.021132,0
29177,0.013027,0
29179,0.0157407,0
29181,0.0079415,0
29183,0.0207002,0
29185,0.0097115,0
29186,0.011012,0
29187,0.0123242,0
29189,0.0216263,0
29195,0.0148993,0
29197,0.0093955,0
29199,0.0128862,0
29201,0.0134449,0
29203,0.0044541,0
29205,0.0147135,0
29207,0.0184687,0
29209,0.0098854,0
29211,0.0123061,0
29213,0.0191661,0
29215,0.007295,0
29217,0.0139308,0
29219,0.0126881,0
29221,0.0102698,0
29223,0.0058137,0
29225,0.0083253,0
29227,0.0116667,0
29229,0.0098311,0
29510,0.0401835,0
30001,0.0269722,0
30003,0.0540034,0
30005,0.0316907,0
30007,0.0455042,0
30009,0.0251313,0
30011,0.0707509,0
30013,0.0176998,0
30015,0.0467163,0
30017,0.0225384,0
30019,0.0331016,0
30021,0.0300012,0
30023,0.0192188,0
30025,0.0412325,0
30027,0.0227967,0
30029,0.0205167,0
30031,0.0197245,0
30033,0.0350178,0
30035,0.0244307,0
30037,0.0519763,0
30039,0.0678831,0
30041,0.0196723,0
30043,0.0417347,0
30045,0.0273823,0
30047,0.0179674,0
30049,0.0259545,0
30051,0.0499205,0
30053,0.0254041,0
30055,0.0453321,0
30057,0.032322,0
30059,0.040109,0
30061,0.0641675,0
30063,0.0254808,0
30065,0.0234741,0
30067,0.017415,0
30069,0.0502694,0
30071,0.0326688,0
30073,0.0303706,0
30075,0.0585474,0
30077,0.0424118,0
30079,0.0356677,0
30081,0.0169208,0
30083,0.0263232,0
30085,0.0286326,0
30087,0.0578277,0
30089,0.0307013,0
30091,0.0279083,0
30093,0.027596,0
30095,0.0257447,0
30097,0.0254951,0
30099,0.0255928,0
30101,0.0316158,0
30103,0.0437272,0
30105,0.0395871,0
30107,0.043088,0
30109,0.0329723,0
30111,0.0196813,0
31001,0.0401725,1.72
31003,0.0294353,1.72
31005,0.085565,1.72
31007,0.0609209,1.72
31009,0.0512058,1.72
31011,0.0276944,1.72
31013,0.0174091,1.72
31015,0.0229292,1.72
31017,0.0256147,1.72
31019,0.0226235,1.72
31021,0.0322162,1.72
31023,0.0247133,1.72
31025,0.0200167,1.72
31027,0.0240336,1.72
31029,0.0477895,1.72
31031,0.027741,1.72
31033,0.0346632,1.72
31035,0.0407593,1.72
31037,0.023509,1.72
31039,0.0282468,1.72
31041,0.0287814,1.72
31043,0.0178879,1.72
31045,0.021612,1.72
31047,0.0250481,1.72
31049,0.0439004,1.72
31051,0.0322014,1.72
31053,0.0230442,1.72
31055,0.028161,1.72
31057,0.0375607,1.72
31059,0.0310481,1.72
31061,0.033326,1.72
31063,0.0546838,1.72
31065,0.037908,1.72
31067,0.0232895,1.72
31069,0.0405045,1.72
31071,0.0218789,1.72
31073,0.0312282,1.72
31075,0.0723309,1.72
31077,0.0388587,1.72
31079,0.0247317,1.72
31081,0.0336009,1.72
31083,0.037129,1.72
31085,0.0333297,1.72
31087,0.0309843,1.72
31089,0.0218785,1.72
31091,0.0473133,1.72
31093,0.0273588,1.72
31095,0.0318686,1.72
31097,0.0281601,1.72
31099,0.0352687,1.72
31101,0.0305037,1.72
31103,0.0422258,1.72
31105,0.0346096,1.72
31107,0.0267285,1.72
31109,0.0273196,1.72
31111,0.0326332,1.72
31113,0.0484383,1.72
31115,0.0609508,1.72
31117,0.0310436,1.72
31119,0.0271533,1.72
31121,0.0289838,1.72
31123,0.0336075,1.72
31125,0.026315,1.72
31127,0.0227145,1.72
31129,0.0275489,1.72
31131,0.0242264,1.72
31133,0.0364231,1.72
31135,0.05012,1.72
31137,0.0260693,1.72
31139,0.0239973,1.72
31141,0.0207708,1.72
31143,0.0364365,1.72
31145,0.0221345,1.72
31147,0.023824,1.72
31149,0.0383239,1.72
31151,0.0281396,1.72
31153,0.0161555,1.72
31155,0.0176666,1.72
31157,0.0250931,1.72
31159,0.0335871,1.72
31161,0.0206583,1.72
31163,0.0250982,1.72
31165,0.0259358,1.72
31167,0.0130227,1.72
31169,0.0369868,1.72
31171,0.0515648,1.72
31173,0.0159363,1.72
31175,0.028343,1.72
31177,0.0203939,1.72
31179,0.0276506,1.72
31181,0.0301771,1.72
31183,0.0481142,1.72
31185,0.0296673,1.72
32001,0.0150043,0
32003,0.0203404,0
32005,0.0239313,0
32007,0.0161306,0
32009,0.0215244,0
32011,0.1591331,0
32013,0.0320479,0
32015,0.0382572,0
32017,0.0126661,0
32019,0.017429,0
32021,0.017635,0
32023,0.0283252,0
32027,0.0276805,0
32029,0.0257898,0
32031,0.021289,0
32033,0.0212604,0
32510,0.0135842,0
33001,0.0498726,0
33003,0.055061,0
33005,0.0418435,0
33007,0.0382864,0
33009,0.0510482,0
33011,0.0319404,0
33013,0.034005,0
33015,0.0331997,0
33017,0.0338799,0
33019,0.0365405,0
34001,0.0469338,7.22
34003,0.0304743,7.22
34005,0.0297475,7.22
34007,0.028538,7.22
34009,0.0513204,7.22
34011,0.0247419,7.22
34013,0.0312384,7.22
34015,0.0273047,7.22
34017,0.0285303,7.22
34019,0.0303331,7.22
34021,0.0301661,7.22
34023,0.0320261,7.22
34025,0.0320046,7.22
34027,0.031438,7.22
34029,0.0299007,7.22
34031,0.0281884,7.22
34033,0.0241706,7.22
34035,0.0323418,7.22
34037,0.0306526,7.22
34039,0.0297919,7.22
34041,0.0329427,7.22
35001,0.0148035,0
35003,0.0148286,0
35005,0.0112757,0
35006,0.0110101,0
35007,0.0242916,0
35009,0.0125176,0
35011,0.0078401,0
35013,0.014113,0
35015,0.0132713,0
35017,0.0169126,0
35019,0.0226517,0
35021,0.0153755,0
35023,0.0129587,0
35025,0.0167309,0
35027,0.030198,0
35028,0.0092732,0
35029,0.0127006,0
35031,0.0167651,0
35033,0.0128144,0
35035,0.0089188,0
35037,0.0142694,0
35039,0.013978,0
35041,0.011679,0
35043,0.0070123,0
35045,0.022096,0
35047,0.0136588,0
35049,0.0134721,0
35051,0.0101986,0
35053,0.0093793,0
35055,0.0190604,0
35057,0.0214479,0
35059,0.0133571,0
35061,0.0093107,0
36001,0.034741,0
36003,0.0389219,0
36005,0,0
36007,0.0350039,0
36009,0.0366107,0
36011,0.029122,0
36013,0.0376228,0
36015,0.0309273,0
36017,0.0332112,0
36019,0.0327624,0
36021,0.0338479,0
36023,0.0363038,0
36025,0.0447504,0
36027,0.0368313,0
36029,0.0389376,0
36031,0.0573746,0
36033,0.0424932,0
36035,0.0362672,0
36037,0.0323902,0
36039,0.0474371,0
36041,0.1207292,0
36043,0.0345597,0
36045,0.0340095,0
36047,0,0
36049,0.0342607,0
36051,0.0308651,0
36053,0.0318839,0
36055,0.0366073,0
36057,0.0311369,0
36059,0.044474,0
36061,0.0385076,0
36063,0.0364376,0
36065,0.0313134,0
36067,0.0373125,0
36069,0.0343714,0
36071,0.0349646,0
36073,0.0298903,0
36075,0.0494253,0
36077,0.0344514,0
36079,0.0396461,0
36081,0,0
36083,0.0297089,0
36085,0,0
36087,0.0422253,0
36089,0.0369141,0
36091,0.0302588,0
36093,0.0315235,0
36095,0.0381502,0
36097,0.0341904,0
36099,0.02955,0
36101,0.0325049,0
36103,0.0464876,0
36105,0.0622525,0
36107,0.0259053,0
36109,0.0389524,0
36111,0.0423279,0
36113,0.0437795,0
36115,0.0327898,0
36117,0.0322237,0
36119,0.0389564,0
36121,0.0300314,0
36123,0.0383913,0
37001,0.014377,1
37003,0.0098339,1
37005,0.0173669,1
37007,0.0167332,1
37009,0.0152053,1
37011,0.0197206,1
37013,0.01602,1
37015,0.0147877,1
37017,0.0186871,1
37019,0.0295936,1
37021,0.0194528,1
37023,0.0144352,1
37025,0.0153755,1
37027,0.0145708,1
37029,0.0149998,1
37031,0.0195161,1
37033,0.012097,1
37035,0.016439,1
37037,0.0134119,1
37039,0.0147269,1
37041,0.0148838,1
37043,0.0149362,1
37045,0.0144707,1
37047,0.0161257,1
37049,0.0153456,1
37051,0.0162384,1
37053,0.0309681,1
37055,0.046135,1
37057,0.0127766,1
37059,0.010609,1
37061,0.0172883,1
37063,0.0262252,1
37065,0.016134,1
37067,0.0202097,1
37069,0.014326,1
37071,0.0169545,1
37073,0.0108549,1
37075,0.016459,1
37077,0.016118,1
37079,0.0141206,1
37081,0.0222535,1
37083,0.018006,1
37085,0.0153301,1
37087,0.0189468,1
37089,0.0142042,1
37091,0.0202042,1
37093,0.0159183,1
37095,0.0240165,1
37097,0.0143105,1
37099,0.016303,1
37101,0.0166068,1
37103,0.014619,1
37105,0.0197113,1
37107,0.018324,1
37109,0.0083191,1
37111,0.0144426,1
37113,0.0198781,1
37115,0.0142352,1
37117,0.0211744,1
37119,0.0238911,1
37121,0.0143348,1
37123,0.0160656,1
37125,0.0133267,1
37127,0.0170854,1
37129,0.023152,1
37131,0.0189924,1
37133,0.0166587,1
37135,0.0212334,1
37137,0.0159922,1
37139,0.0154282,1
37141,0.0169144,1
37143,0.0134838,1
37145,0.0188554,1
37147,0.017883,1
37149,0.012,1
37151,0.0131014,1
37153,0.016074,1
37155,0.0173532,1
37157,0.0153872,1
37159,0.0127518,1
37161,0.0150833,1
37163,0.0182948,1
37165,0.0165812,1
37167,0.0147107,1
37169,0.0126136,1
37171,0.0152477,1
37173,0.0125379,1
37175,0.0162528,1
37177,0.0285723,1
37179,0.0151524,1
37181,0.0156163,1
37183,0.0230494,1
37185,0.0185632,1
37187,0.0165184,1
37189,0.0249251,1
37191,0.0152071,1
37193,0.013059,1
37195,0.0172152,1
37197,0.0118376,1
37199,0.0134897,1
38001,0.0222978,3.44
38003,0.0195045,3.44
38005,0.0229825,3.44
38007,0.0306836,3.44
38009,0.0181549,3.44
38011,0.020436,3.44
38013,0.0209255,3.44
38015,0.0203789,3.44
38017,0.0212505,3.44
38019,0.0258567,3.44
38021,0.0215418,3.44
38023,0.0193049,3.44
38025,0.0238005,3.44
38027,0.0204018,3.44
38029,0.0256396,3.44
38031,0.0246729,3.44
38033,0.0189717,3.44
38035,0.0207488,3.44
38037,0.0226879,3.44
38039,0.0254211,3.44
38041,0.0260282,3.44
38043,0.0231399,3.44
38045,0.0279657,3.44
38047,0.0180726,3.44
38049,0.0213388,3.44
38051,0.0197763,3.44
38053,0.0227635,3.44
38055,0.0135505,3.44
38057,0.0110685,3.44
38059,0.0209665,3.44
38061,0.0170193,3.44
38063,0.0308454,3.44
38065,0.0136886,3.44
38067,0.0254008,3.44
38069,0.023702,3.44
38071,0.0198831,3.44
38073,0.018995,3.44
38075,0.0229725,3.44
38077,0.020527,3.44
38079,0.0111073,3.44
38081,0.0226852,3.44
38083,0.0230909,3.44
38085,0.010939,3.44
38087,0.0169949,3.44
38089,0.0180132,3.44
38091,0.0295796,3.44
38093,0.0182476,3.44
38095,0.0285009,3.44
38097,0.0282858,3.44
38099,0.0243014,3.44
38101,0.0176009,3.44
38103,0.0210595,3.44
38105,0.0187593,3.44
39001,0.0363771,2.66
39003,0.022793,2.66
39005,0.0210972,2.66
39007,0.0227693,2.66
39009,0.028919,2.66
39011,0.0163441,2.66
39013,0.0175124,2.66
39015,0.0137093,2.66
39017,0.01954,2.66
39019,0.0173806,2.66
39021,0.0159123,2.66
39023,0.0215632,2.66
39025,0.0183114,2.66
39027,0.0207053,2.66
39029,0.0147518,2.66
39031,0.0290384,2.66
39033,0.0202352,2.66
39035,0.0354457,2.66
39037,0.0178927,2.66
39039,0.0186347,2.66
39041,0.0184911,2.66
39043,0.0279205,2.66
39045,0.0191522,2.66
39047,0.0176975,2.66
39049,0.0333945,2.66
39051,0.024509,2.66
39053,0.0273719,2.66
39055,0.0188827,2.66
39057,0.0196637,2.66
39059,0.0196438,2.66
39061,0.0287404,2.66
39063,0.0207418,2.66
39065,0.0164004,2.66
39067,0.0211286,2.66
39069,0.0230438,2.66
39071,0.0168882,2.66
39073,0.0162554,2.66
39075,0.0169723,2.66
39077,0.0207836,2.66
39079,0.0116284,2.66
39081,0.0236611,2.66
39083,0.0234016,2.66
39085,0.0317225,2.66
39087,0.0145396,2.66
39089,0.0202964,2.66
39091,0.0219092,2.66
39093,0.0250227,2.66
39095,0.0288277,2.66
39097,0.0219547,2.66
39099,0.0206824,2.66
39101,0.0225475,2.66
39103,0.0214956,2.66
39105,0.0177618,2.66
39107,0.0209276,2.66
39109,0.0209776,2.66
39111,0.0327126,2.66
39113,0.0286517,2.66
39115,0.0178024,2.66
39117,0.0170712,2.66
39119,0.0193882,2.66
39121,0.0202459,2.66
39123,0.0279725,2.66
39125,0.0173532,2.66
39127,0.0149373,2.66
39129,0.0218091,2.66
39131,0.0163268,2.66
39133,0.0243545,2.66
39135,0.0180822,2.66
39137,0.0150809,2.66
39139,0.0239185,2.66
39141,0.0235084,2.66
39143,0.021504,2.66
39145,0.0184173,2.66
39147,0.0216793,2.66
39149,0.0218903,2.66
39151,0.0210397,2.66
39153,0.0274627,2.66
39155,0.0187873,2.66
39157,0.0205053,2.66
39159,0.0247675,2.66
39161,0.0195538,2.66
39163,0.0133163,2.66
39165,0.0184506,2.66
39167,0.0234593,2.66
39169,0.0222163,2.66
39171,0.0237975,2.66
39173,0.027756,2.66
39175,0.0163802,2.66
40001,0.0087657,0
40003,0.0175721,0
40005,0.015472,0
40007,0.0204843,0
40009,0.0170953,0
40011,0.0132395,0
40013,0.0123617,0
40015,0.0126829,0
40017,0.0125134,0
40019,0.016412,0
40021,0.0093775,0
40023,0.0126082,0
40025,0.020103,0
40027,0.0127561,0
40029,0.072761,0
40031,0.0160264,0
40033,0.0113703,0
40035,0.0168748,0
40037,0.0117353,0
40039,0.021083,0
40041,0.0108741,0
40043,0.0160915,0
40045,0.0264375,0
40047,0.0193422,0
40049,0.0130078,0
40051,0.0119893,0
40053,0.0144849,0
40055,0.0177251,0
40057,0.0201419,0
40059,0.0205848,0
40061,0.009405,0
40063,0.0111215,0
40065,0.0112379,0
40067,0.0151414,0
40069,0.0102387,0
40071,0.0138267,0
40073,0.0182676,0
40075,0.0126571,0
40077,0.0274375,0
40079,0.0095982,0
40081,0.0105123,0
40083,0.0095045,0
40085,0.0089214,0
40087,0.0143059,0
40089,0.012742,0
40091,0.0104273,0
40093,0.0138855,0
40095,0.0129981,0
40097,0.0115239,0
40099,0.0126544,0
40101,0.0183655,0
40103,0.0208452,0
40105,0.0090989,0
40107,0.0098262,0
40109,0.0189549,0
40111,0.0122806,0
40113,0.0060601,0
40115,0.0154828,0
40117,0.0082823,0
40119,0.0163764,0
40121,0.0170341,0
40123,0.0147357,0
40125,0.0140178,0
40127,0.0111589,0
40129,0.0142048,0
40131,0.0123593,0
40133,0.0122068,0
40135,0.0092624,0
40137,0.0103005,0
40139,0.0162999,0
40141,0.0108724,0
40143,0.0190616,0
40145,0.0057934,0
40147,0.0131042,0
40149,0.0149662,0
40151,0.0207153,0
40153,0.0180414,0
41001,0.0266513,0
41003,0.0289701,0
41005,0.025596,0
41007,0.0289856,0
41009,0.0353489,0
41011,0.0304251,0
41013,0.0206661,0
41015,0.0184,0
41017,0.0310947,0
41019,0.0274215,0
41021,0.0502303,0
41023,0.0129667,0
41025,0.0376632,0
41027,0.0319091,0
41029,0.0257615,0
41031,0.0277342,0
41033,0.0190556,0
41035,0.0259263,0
41037,0.0249185,0
41039,0.0286404,0
41041,0.0388298,0
41043,0.0289476,0
41045,0.0255395,0
41047,0.0287413,0
41049,0.0510935,0
41051,0.0419473,0
41053,0.0135873,0
41055,0.0463721,0
41057,0.027298,0
41059,0.0259953,0
41061,0.0241613,0
41063,0.016023,0
41065,0.0283477,0
41067,0.0299414,0
41069,0.003711,0
41071,0.0243372,0
42001,0.0206849,0
42003,0.0300464,0
42005,0.0227015,0
42007,0.0200421,0
42009,0.0161086,0
42011,0.0232238,0
42013,0.0180676,0
42015,0.0194597,0
42017,0.0237857,0
42019,0.0198301,0
42021,0.0181334,0
42023,0.0220499,0
42025,0.0189007,0
42027,0.0228216,0
42029,0.0206081,0
42031,0.0212657,0
42033,0.0193645,0
42035,0.0216599,0
42037,0.021663,0
42039,0.0185429,0
42041,0.0223918,0
42043,0.0243017,0
42045,0.020939,0
42047,0.0200155,0
42049,0.0207273,0
42051,0.0133991,0
42053,0.0384899,0
42055,0.0150585,0
42057,0.0180091,0
42059,0.0264573,0
42061,0.0164456,0
42063,0.0205267,0
42065,0.0165432,0
42067,0.0106055,0
42069,0.0213284,0
42071,0.0202264,0
42073,0.0180311,0
42075,0.0184199,0
42077,0.0238092,0
42079,0.0192396,0
42081,0.0211482,0
42083,0.0188008,0
42085,0.018072,0
42087,0.0154176,0
42089,0.0331087,0
42091,0.0206744,0
42093,0.0169376,0
42095,0.0239332,0
42097,0.0143119,0
42099,0.0180664,0
42101,0.0427273,0
42103,0.0267329,0
42105,0.0221457,0
42107,0.016174,0
42109,0.0194471,0
42111,0.017643,0
42113,0.0318604,0
42115,0.0184762,0
42117,0.0213477,0
42119,0.0195836,0
42121,0.0199611,0
42123,0.0196715,0
42125,0.0189278,0
42127,0.0344697,0
42129,0.0198991,0
42131,0.0210741,0
42133,0.0188517,0
44001,0.0226423,6.15
44003,0.0286809,6.15
44005,0.0279782,6.15
44007,0.0281726,6.15
44009,0.0324025,6.15
45001,0.013361,0
45003,0.0145324,0
45005,0.0299375,0
45007,0.0118916,0
45009,0.0155289,0
45011,0.0137384,0
45013,0.0244709,0
45015,0.0130745,0
45017,0.02109,0
45019,0.0256866,0
45021,0.0177303,0
45023,0.0182956,0
45025,0.0167074,0
45027,0.0120458,0
45029,0.0110043,0
45031,0.0189559,0
45033,0.0119532,0
45035,0.0154405,0
45037,0.0129883,0
45039,0.0414719,0
45041,0.0140548,0
45043,0.0282646,0
45045,0.0158674,0
45047,0.0068872,0
45049,0.0248939,0
45051,0.0287378,0
45053,0.0222151,0
45055,0.0167534,0
45057,0.0124011,0
45059,0.0110274,0
45061,0.015697,0
45063,0.0204978,0
45065,0.0179962,0
45067,0.0182391,0
45069,0.0255442,0
45071,0.0131977,0
45073,0.0157355,0
45075,0.0202841,0
45077,0.0145823,0
45079,0.0142669,0
45081,0.0113809,0
45083,0.01931,0
45085,0.0157994,0
45087,0.0131012,0
45089,0.0157469,0
45091,0.0169347,0
46003,0.0367892,0
46005,0.0244584,0
46007,0.028339,0
46009,0.0291855,0
46011,0.0315256,0
46013,0.0284555,0
46015,0.0263378,0
46017,0.0060374,0
46019,0.0278245,0
46021,0.0342154,0
46023,0.0228617,0
46025,0.030167,0
46027,0.0302315,0
46029,0.0268339,0
46031,0.0219847,0
46033,0.0301243,0
46035,0.0295697,0
46037,0.0273173,0
46039,0.0240073,0
46041,0.0147691,0
46043,0.0296073,0
46045,0.0343602,0
46047,0.0252754,0
46049,0.0381971,0
46051,0.0322772,0
46053,0.025284,0
46055,0.0337811,0
46057,0.0303441,0
46059,0.0357823,0
46061,0.0262066,0
46063,0.0370686,0
46065,0.0240671,0
46067,0.0314547,0
46069,0.032727,0
46071,0.0219238,0
46073,0.0340696,0
46075,0.0364305,0
46077,0.0299592,0
46079,0.0265888,0
46081,0.0306224,0
46083,0.018669,0
46085,0.0276085,0
46087,0.0274621,0
46089,0.0344895,0
46091,0.0295703,0
46093,0.0216964,0
46095,0.0274349,0
46097,0.0273458,0
46099,0.029159,0
46101,0.0208387,0
46103,0.0298486,0
46105,0.0351554,0
46107,0.0298962,0
46109,0.0228763,0
46111,0.0270144,0
46113,0.004401,0
46115,0.033976,0
46117,0.0353916,0
46119,0.0432869,0
46121,0.0066298,0
